name,category,sra,lat,lon
CLEAR. SITE 628,Park,KEARNY MESA,32.79806803667925,-117.20233978937321
SCRIPPS MIRAMAR OS,Park,POWAY,32.90177622674297,-117.094825229763
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.75401508227013,-117.17293456759062
LEXINGTON CANYON OS,Park,MID-CITY,32.73563035708864,-117.10920835782146
KENSINGTON/COLLEGE OS,Park,MID-CITY,32.76857086602535,-117.1103686463707
MT ACADIA PARK,Park,KEARNY MESA,32.81229985413721,-117.17990948235538
MISSION HILLS OS PARK,Park,CENTRAL SAN DIEGO,32.746395401712604,-117.18225911369773
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91776094810495,-117.18779506227196
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.58889869424621,-117.07148851752814
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.586688661089525,-117.04289094751977
CHOLLAS RADIO SYSTEM OS,Park,SOUTHEASTERN SAN DIEGO,32.71730007001069,-117.07617774123817
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.720657297918656,-117.12204812117123
OTAY MESA OS,Park,SOUTH BAY,32.556764103994965,-117.01808635165409
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72090340675266,-117.11870379813203
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91556250317182,-117.19668655007766
CERVANTES CANYON OS,Park,SOUTHEASTERN SAN DIEGO,32.69631875424508,-117.07517678728925
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.934542869200136,-117.1168510147475
CHOLLAS CREEK OS,Park,MID-CITY,32.74570672348207,-117.07611212905941
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.720383747029544,-117.12145782759633
SORRENTO HILLS OS,Park,DEL MAR-MIRA MESA,32.92550576858449,-117.22166942436392
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95989601404785,-117.21591271893448
SCRIPPS MIRAMAR OS,Park,POWAY,32.90728454670513,-117.09108366991869
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.724159532783546,-117.1233397338881
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.83682845337715,-117.22564295504311
LEXINGTON CANYON OS,Park,MID-CITY,32.73739729865266,-117.10488879896151
ENCANTO EXPRESSWAY OS,Park,SOUTHEASTERN SAN DIEGO,32.71432158497917,-117.0326717705341
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.829719078644025,-117.19716945325075
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.81675584766376,-117.19231871975127
SHAW VALLEY OS,Park,DEL MAR-MIRA MESA,32.93103440022653,-117.20917334479337
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.918649506698706,-117.18538919324563
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.912043825567046,-117.16345925684985
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91998810792551,-117.18326870210134
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.911311226166006,-117.16585201470959
MIRA MESA OS,Park,DEL MAR-MIRA MESA,32.93576016645915,-117.12840458862041
SABRE SPRINGS OS,Park,POWAY,32.940168222193456,-117.08576879280534
CREST CANYON OS PARK,Park,DEL MAR-MIRA MESA,32.95849806050283,-117.25383127880251
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.96465215292227,-117.21322665652924
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93274294659428,-117.11569660322968
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93571951429794,-117.11771674984165
DEL MAR MESA MITIGATION,Park,DEL MAR-MIRA MESA,32.94669263742581,-117.172031664563
SCRIPPS MIRAMAR OS,Park,POWAY,32.923503127029115,-117.06306761573798
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.80479746582463,-117.0294790002857
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.9433726301418,-117.22194286869387
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.934452162731404,-117.1157013972208
RANCHO MISSION CANYON OS,Park,ELLIOTT-NAVAJO,32.80643797387632,-117.06623660988726
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.937342553147076,-117.11523575665981
CLEAR. SITE 675,Park,UNIVERSITY,32.871386583693045,-117.2396408828904
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.84462446283302,-117.1804319939714
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.85400047982382,-117.03754117105046
SHAW VALLEY OS,Park,DEL MAR-MIRA MESA,32.928889041529395,-117.20088468789363
MISSION VALLEY RIPARIAN OS,Park,ELLIOTT-NAVAJO,32.79147029415823,-117.1018571529683
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.786060363112306,-117.04926854156295
RANCHO MISSION CANYON OS,Park,ELLIOTT-NAVAJO,32.803637152779096,-117.06751923847
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72376843294001,-117.12149572407108
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.839781958158824,-117.08921491060467
FAIRBANKS RANCH COUNTRY CLUB,Park,NORTH SAN DIEGO,32.979552208483526,-117.21520554509895
ROSE CANYON OS,Park,UNIVERSITY,32.863660393552045,-117.20663446289518
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.93758462908141,-117.14817967854411
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.728000599664995,-117.12511476129671
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.587931932975096,-117.07003996392471
SCRIPPS MIRAMAR OS,Park,POWAY,32.92465753604623,-117.0992419959759
SCRIPPS MIRAMAR OS,Park,POWAY,32.89990978884455,-117.10354984032202
SCRIPPS MIRAMAR OS,Park,POWAY,32.91116763250068,-117.08695386668226
BATTLE MOUNTAIN OS,Park,NORTH SAN DIEGO,33.04149324103206,-117.07028821971741
SABRE SPRINGS OS,Park,POWAY,32.9385501734986,-117.10817481463172
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.934322067373046,-117.11562841999422
OTAY MESA OS,Park,SOUTH BAY,32.56614223927754,-117.02812550850282
OTAY MESA OS,Park,SOUTH BAY,32.57937119115408,-117.01694201317092
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.826869444706276,-117.09164815582899
MID-CITY OS,Park,MID-CITY,32.73852533499932,-117.09916136408356
CHOLLAS RADIO SYSTEM OS,Park,SOUTHEASTERN SAN DIEGO,32.718451157441244,-117.07800890234921
BLACK MOUNTAIN OS PARK,Park,NORTH SAN DIEGO,32.973566866828,-117.12088818405998
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.58981296622589,-117.07301469173842
SCRIPPS MIRAMAR OS,Park,ELLIOTT-NAVAJO,32.91559037470129,-117.06900590633245
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93231533950342,-117.1154760752645
SCRIPPS MIRAMAR OS,Park,POWAY,32.90062441190388,-117.09958472951979
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.80823101138221,-117.09827697939923
SERRA MESA OS,Park,KEARNY MESA,32.78888375418685,-117.12433568824947
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.94873055344589,-117.21816647744272
MCGONIGLE CANYON OS,Park,DEL MAR-MIRA MESA,32.96343665786451,-117.16014421071779
DEL MAR MESA OS,Park,DEL MAR-MIRA MESA,32.95063888601432,-117.16758420234008
SANDROCK CANYON OS PARK,Park,KEARNY MESA,32.795706956308365,-117.13616777928736
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.830271655599226,-117.0803401719008
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.82699032556142,-117.09040912984015
RANCHO PENASQUITOS OS,Park,DEL MAR-MIRA MESA,32.97510078119343,-117.14171747125819
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93550029844962,-117.11827055737547
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.917008755296,-117.18916807429261
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.940469649298045,-117.17493392862143
OTAY MESA OS,Park,SOUTH BAY,32.55835592870475,-117.0166448200302
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.82022641941219,-117.09516219413108
SCRIPPS MIRAMAR OS,Park,POWAY,32.915139321462846,-117.08903995766826
CHOLLAS RADIO SYSTEM OS,Park,SOUTHEASTERN SAN DIEGO,32.71147603295657,-117.07520745457687
SHAW VALLEY OS,Park,DEL MAR-MIRA MESA,32.93578482275413,-117.20377946178104
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.793189114332705,-117.18196211490857
PACIFIC BEACH OS,Park,COASTAL,32.80855542338989,-117.22986899107579
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.83644259175979,-117.09693852068128
32ND ST CANYON OS,Park,CENTRAL SAN DIEGO,32.71945854205066,-117.12508970779679
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.85168315911576,-117.04733675673734
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.85177531117769,-117.03261423135028
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.58931440994331,-117.03812331830088
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.58931440994331,-117.03812331830088
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.589341463635975,-117.03729675766425
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.589341463635975,-117.03729675766425
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92292883419673,-117.20957746796941
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92258039715287,-117.20782407883823
BLACK MOUNTAIN OS PARK,Park,NORTH SAN DIEGO,32.988206517884564,-117.11415621825228
FAIRBANKS COUNTRY CLUB OS,Park,DEL MAR-MIRA MESA,32.97392363353624,-117.21684827629414
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.93852480528171,-117.17591623755864
SCRIPPS MIRAMAR OS,Park,POWAY,32.921142487759354,-117.06748328992191
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.85959490476208,-117.0452301126992
OTAY MITIGATION SITE,Park,SOUTH BAY,32.55163793367645,-116.99506052928477
BLACK MOUNTAIN OS PARK,Park,NORTH SAN DIEGO,32.982136533900814,-117.09876515151593
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.929802377805984,-117.15859430898257
,Park,ELLIOTT-NAVAJO,32.85635556258797,-117.03786359584106
,Park,ELLIOTT-NAVAJO,32.86120367596695,-117.03721170077894
CARROL CANYON,Park,DEL MAR-MIRA MESA,32.885106776236604,-117.18870382762236
FAIRBROOK NP,Park,ELLIOTT-NAVAJO,32.90552227734775,-117.07245506885613
SCRIPPS MIRAMAR OS,Park,POWAY,32.922570196676304,-117.07348363471556
OTAY MESA OS,Park,SOUTH BAY,32.58172542669792,-117.00264902287562
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.8411111009738,-117.20739752914642
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.914743663195736,-117.1939115362894
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.86553109267024,-117.04233895498356
DEL MAR MESA MITIGATION,Park,DEL MAR-MIRA MESA,32.94763553870101,-117.17435770406138
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.935208363715496,-117.11836711049611
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.830701723453124,-117.07806648078744
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.8559824619579,-117.05215160884455
MISSION TRAILS OS,Park,MIRAMAR,32.8559824619579,-117.05215160884455
RANCHO PENASQUITOS OS,Park,DEL MAR-MIRA MESA,32.9805434803727,-117.13166218664313
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.9186455309494,-117.18388801642439
RADIO CANYON EXTENSION OS,Park,SOUTHEASTERN SAN DIEGO,32.717702982563274,-117.06505502061157
MAPLE CANYON OS,Park,CENTRAL SAN DIEGO,32.732137910315885,-117.16735435020263
RANCHO MISSION CANYON OS,Park,ELLIOTT-NAVAJO,32.81102962732551,-117.05641067109313
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.86293527171109,-117.04382646373114
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.836469679845194,-117.09563237380267
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.836336636847406,-117.04453560879269
MISSION TRAILS OS,Park,SANTEE,32.836336636847406,-117.04453560879269
SCRIPPS MIRAMAR OS,Park,POWAY,32.91751106252493,-117.10671054097283
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.75554445981674,-117.15556728639893
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.84308526183313,-117.04239789021615
RANCHO MISSION CANYON OS,Park,ELLIOTT-NAVAJO,32.80596697182634,-117.06669421024232
SCRIPPS MIRAMAR OS,Park,POWAY,32.90330304980931,-117.10120239486365
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91122383589669,-117.18127026430334
ROSE CANYON OS,Park,UNIVERSITY,32.86516428955959,-117.19653146841036
CARROLL CANYON OS,Park,DEL MAR-MIRA MESA,32.881714342151206,-117.17280743500156
UNIVERSITY CITY OS,Park,UNIVERSITY,32.84537392674039,-117.21190803662004
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.58975166509311,-117.07004215090824
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.75221875664341,-117.17078203768665
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.949818093360605,-117.2216486863041
PRESIDIO OS,Park,CENTRAL SAN DIEGO,32.75186027448052,-117.18896664592386
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.75218259347993,-117.17110756133404
NAVAJO CANYON OS PARK,Park,ELLIOTT-NAVAJO,32.79339779660461,-117.07033233438243
32ND ST CANYON OS,Park,CENTRAL SAN DIEGO,32.721861220018724,-117.12686596358861
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.8222855003225,-117.08722866309152
SCRIPPS MIRAMAR OS,Park,POWAY,32.92198321733809,-117.10159174698215
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.828359559210696,-117.05875049121646
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91409173768595,-117.18717514443541
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.942914135109774,-117.11655987509256
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95223006665909,-117.2172930678691
CARMEL VALLEY CVREP,Park,DEL MAR-MIRA MESA,32.94074907998997,-117.2165238682447
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.722561939015364,-117.12149068175418
CERVANTES CANYON OS,Park,SOUTHEASTERN SAN DIEGO,32.69591479788022,-117.07422213625351
LEXINGTON CANYON OS,Park,MID-CITY,32.73717024407598,-117.10446610179378
ENCANTO EXPRESSWAY OS,Park,SOUTHEASTERN SAN DIEGO,32.71307448713474,-117.03443893167382
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91294149773611,-117.19250329909154
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.941272992736415,-117.14696288998653
SCRIPPS MIRAMAR OS,Park,POWAY,32.90756930011028,-117.077966114117
SCRIPPS MIRAMAR OS,Park,POWAY,32.910014263056155,-117.07778985506246
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.59158569818036,-117.06137540554238
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59158569818036,-117.06137540554238
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59161913952953,-117.0809036421488
SPRING CREEK PARK,Park,OCEANSIDE,33.24721574271795,-117.26280043704703
LAKE PARK,Park,CARLSBAD,33.17354399801656,-117.25514624712487
BUENA VISTA LAGOON NATURE CENTER,Park,OCEANSIDE,33.16927545491197,-117.35674024800869
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.79443893823387,-117.18761107476112
KENSINGTON/COLLEGE OS,Park,MID-CITY,32.76337850985556,-117.09207587680909
ALBATROSS CANYON OS,Park,CENTRAL SAN DIEGO,32.74086073098579,-117.16786692239936
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.756941326451404,-117.15878558452862
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72168542740829,-117.11901712239164
MID-CITY OS,Park,MID-CITY,32.73249359730902,-117.09695282091408
MAPLE CANYON OS,Park,CENTRAL SAN DIEGO,32.73365246197979,-117.16457073950275
KENSINGTON HILLSIDES OS,Park,MID-CITY,32.7697695123544,-117.09900531854629
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93577606711364,-117.11812271545126
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.839534417070944,-117.21793292025839
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.9341024522498,-117.1170817101471
INDIAN HILL OS PARK,Park,MID-CITY,32.77464610914349,-117.11826562476182
MISSION HILLS OS PARK,Park,CENTRAL SAN DIEGO,32.74674595611872,-117.18256257172268
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93612353735433,-117.116584066432
SABRE SPRINGS OS,Park,POWAY,32.94402855198095,-117.09459558744682
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.854357702434434,-117.0466556759065
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93539042192616,-117.11696398945337
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.83840068054136,-117.0955025108911
NAVAJO CANYON OS PARK,Park,ELLIOTT-NAVAJO,32.78893159652377,-117.08158599798205
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.80518630148118,-117.17621342570565
CARMEL MOUNTAIN OS,Park,DEL MAR-MIRA MESA,32.93088527988882,-117.21656751056295
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.94394929281187,-117.22264541327273
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.86506484719228,-117.05314804154483
MISSION TRAILS OS,Park,MIRAMAR,32.86506484719228,-117.05314804154483
SCRIPPS MIRAMAR OS,Park,POWAY,32.91231322862342,-117.08214204320329
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59069958851712,-117.08353479243881
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93279173704153,-117.11497929781119
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.935565895540805,-117.1177720846907
SCRIPPS MIRAMAR OS,Park,POWAY,32.91814501165752,-117.08574262698437
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95434010735991,-117.21588317260645
OTAY MESA OS,Park,SOUTH BAY,32.57602336528949,-117.03369908054736
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.727038272487114,-117.12135381944512
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.722136401059366,-117.11804143094291
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72218819223093,-117.11850091169607
MIRA MESA VERNAL POOL OS,Park,DEL MAR-MIRA MESA,32.89744035532823,-117.15775000939678
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.86796814412754,-117.0426080801124
OCEAN VIEW HILLS OS,Park,SOUTH BAY,32.57523750169193,-117.00800197875958
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.824107505506625,-117.0769210869951
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.9333425304291,-117.11551600578547
ROSE CANYON OS,Park,UNIVERSITY,32.86194796132184,-117.1960660641142
CHOLLAS PARKWAY OS,Park,MID-CITY,32.72757242642574,-117.09333533769039
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72263836411027,-117.11886925013694
EUGENE PLACE OS,Park,MID-CITY,32.76800578519502,-117.11354112179927
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.81610003675583,-117.07430377846164
ENCANTO EXPRESSWAY OS,Park,SOUTHEASTERN SAN DIEGO,32.709523871970156,-117.04486633733163
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.9214893643204,-117.18195626339624
BLACK MOUNTAIN OS PARK,Park,NORTH SAN DIEGO,32.97629623202734,-117.12025217570134
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.94236901558229,-117.17986681817132
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.82439355419177,-117.07840191658167
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.77825270566031,-117.19224724924578
VALENCIA CANYON OS,Park,SOUTHEASTERN SAN DIEGO,32.70720905587656,-117.07253387121133
ENCANTO EXPRESSWAY OS,Park,SOUTHEASTERN SAN DIEGO,32.71283001063861,-117.03525174250932
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95467275626365,-117.20703420192673
ADOBE FALLS PARK OS,Park,ELLIOTT-NAVAJO,32.78173032692164,-117.07331250257023
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.935417724557425,-117.11784027454463
OTAY MESA OS,Park,SOUTH BAY,32.5551496982046,-117.01808642750781
OTAY MITIGATION SITE,Park,SOUTH BAY,32.55586042274837,-117.00771259683255
SWITZER OS,Park,CENTRAL SAN DIEGO,32.732099433378224,-117.13329753438036
UPTOWN OS,Park,CENTRAL SAN DIEGO,32.74737059926463,-117.17790185862245
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.81122979250036,-117.09736604427741
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.96120453341805,-117.21354903033188
IVEY RANCH PARK,Park,OCEANSIDE,33.2296833602154,-117.31663346668029
MELBA BISHOP PARK,Park,OCEANSIDE,33.257202967824064,-117.29216836940073
OCEANSIDE DOG PARK,Park,OCEANSIDE,33.209290383015606,-117.35401961835059
ROSE CANYON OS,Park,UNIVERSITY,32.848740701193115,-117.22702799871529
ROSE CANYON OS,Park,UNIVERSITY,32.844697660736735,-117.23280599706943
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.59312977861031,-117.0237971275358
SENIOR CITIZENS' CENTER,Park,OCEANSIDE,33.196443959185494,-117.36500666272765
SWITZER OS,Park,CENTRAL SAN DIEGO,32.736785437307816,-117.12553995635868
CHOLLAS PARKWAY OS,Park,MID-CITY,32.736378225653446,-117.08708430667987
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.59347790544182,-117.0272839498492
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.59225885753742,-117.00843660211692
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.59225885753742,-117.00843660211692
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.5919219193366,-117.02154250134754
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.5919219193366,-117.02154250134754
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59259377170256,-117.06429133698566
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.59226525216625,-117.01218526132806
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.59226525216625,-117.01218526132806
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.59132105615896,-117.02664088079077
JOSEPH BALDERRAMA PARK,Park,OCEANSIDE,33.204029605086205,-117.37130804399514
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92221492811941,-117.20342507043354
ENCANTO PARK,Park,SOUTHEASTERN SAN DIEGO,32.709990328128995,-117.05277172134716
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.9444355283366,-117.1146780556726
LOS PENASQUITOS CANYON OS,Park,NORTH SAN DIEGO,32.9444355283366,-117.1146780556726
SCRIPPS MIRAMAR OS,Park,POWAY,32.92244338165513,-117.08403630190237
SCRIPPS MIRAMAR OS,Park,POWAY,32.909169622310905,-117.09219903248699
JOSEPH SEPULVEDA PARK,Park,OCEANSIDE,33.198243426014095,-117.29763478701923
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95003550913011,-117.21396650059137
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59242272522934,-117.07469839517815
OTAY VALLEY REGIONAL PARK,Park,SWEETWATER,32.59273842952896,-117.0166464527789
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.58711670343019,-117.05251412831632
"MARTIN LUTHER KING, JR. PARK",Park,OCEANSIDE,33.21674309775525,-117.30473846189469
ALEX RD SKATE PARK,Park,OCEANSIDE,33.22164887418793,-117.34498790792487
CARMEL VALLEY OS,Park,DEL MAR-MIRA MESA,32.95166844432809,-117.21824838785925
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.93355491745745,-117.14583353983494
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.929472610963245,-117.15404414722887
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91448207805406,-117.21410086162459
DEL MAR MESA MITIGATION,Park,DEL MAR-MIRA MESA,32.9480957065714,-117.17860517477703
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.928725383669,-117.16092643802455
SCRIPPS MIRAMAR OS,Park,POWAY,32.92344478530005,-117.06841958647055
SWITZER OS,Park,CENTRAL SAN DIEGO,32.73717866197168,-117.12553319423128
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.94435811752123,-117.14509830370717
MISSION VALLEY HILLSIDES OS,Park,CENTRAL SAN DIEGO,32.75392923838201,-117.1567570044392
SABRE SPRINGS OS,Park,POWAY,32.94404715610499,-117.07785417411282
PENASQUITOS LAGOON OS,Park,UNIVERSITY,32.924051256015154,-117.24047110769446
SWITZER OS,Park,CENTRAL SAN DIEGO,32.734067070692454,-117.12677549463427
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.907832952048146,-117.19565524366544
JOSEPH CARRASCO PARK,Park,OCEANSIDE,33.19738571811317,-117.34195279389337
SOCAL SPORT FIELDS,Park,OCEANSIDE,33.20624227037024,-117.32142979457727
RADIO CANYON EXTENSION OS,Park,SOUTHEASTERN SAN DIEGO,32.717063413126745,-117.06417427594977
LIBBY LAKE PARK,Park,OCEANSIDE,33.25086318764003,-117.30759562874108
BUDDY TODD PARK,Park,OCEANSIDE,33.20764534410101,-117.34767178387926
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.84422769039324,-117.20528491096503
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.84435892978511,-117.19594996921731
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.84548581087236,-117.200020778874
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.842828152302545,-117.19742416030654
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.722245983924054,-117.11895575654256
CERVANTES CANYON OS,Park,SOUTHEASTERN SAN DIEGO,32.69685534007286,-117.07437355563556
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.7240889722572,-117.11562668817551
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72099005641291,-117.1187097685073
CLEAR. SITE 642,Park,MID-CITY,32.73251137949539,-117.09891015450694
ROSE CANYON OS,Park,UNIVERSITY,32.86182417660264,-117.1903349711312
OTAY MESA OS,Park,SOUTH BAY,32.557302252713185,-117.01808632843488
CLEAR. SITE 761,Park,SOUTHEASTERN SAN DIEGO,32.720901812286286,-117.05854138567891
CHOLLAS RADIO SYSTEM OS,Park,SOUTHEASTERN SAN DIEGO,32.710814480866475,-117.07889274756319
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72177006031882,-117.11807889622753
